Rk,Date,G#,Week,Age,Tm,Home,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD.1,Pts,Fmb,FL,FF,FR,Yds.1,TD.2,Num,Pct,Num.1,Pct.1,Num.2,Pct.2,Position,Player,FantPos,Sk,Solo,Ast,Comb,TFL,QBHits,Status,Attempts,Y/A,Yds.2,TD.3,2PM,Cmp,Att.1,Cmp%,Int,Rate,Yds.3,Y/A.1,AY/A,Rt,Yds.4,Y/Rt,TD.4,Sk.1,Yds.5,TD.5
5.0,2024-10-06,5.0,5.0,25.258,PIT,Yes,DAL,L 17-20,,4.0,2.0,23.0,11.5,1.0,50.0%,5.75,1.0,6.0,,,,,,,13.0,22%,0.0,0%,15.0,63%,TE,Connor Heyward,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,25.265,PIT,No,LVR,W 32-13,,1.0,1.0,4.0,4.0,0.0,100.0%,4.0,0.0,0.0,,,,,,,24.0,36%,0.0,0%,17.0,68%,TE,Connor Heyward,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,25.272,PIT,Yes,NYJ,W 37-15,*,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,,,,,,,10.0,15%,0.0,0%,17.0,59%,TE,Connor Heyward,TE,0.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-28,8.0,8.0,25.28,PIT,Yes,NYG,W 26-18,,,,,,,0.0%,,0.0,0.0,,,,,,,15.0,23%,0.0,0%,20.0,67%,TE,Connor Heyward,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-10,9.0,10.0,25.293,PIT,No,WAS,W 28-27,,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,,,,,,,9.0,12%,0.0,0%,23.0,72%,TE,Connor Heyward,TE,0.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-17,10.0,11.0,25.3,PIT,Yes,BAL,W 18-16,,,,,,,0.0%,,0.0,0.0,,,,,,,20.0,26%,0.0,0%,19.0,66%,TE,Connor Heyward,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-21,11.0,12.0,25.304,PIT,No,CLE,L 19-24,*,,,,,,0.0%,,0.0,0.0,,,,,,,14.0,20%,0.0,0%,12.0,60%,TE,Connor Heyward,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-12-01,12.0,13.0,25.314,PIT,No,CIN,W 44-38,,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,,,,,,,5.0,7%,0.0,0%,18.0,55%,TE,Connor Heyward,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,25.321,PIT,Yes,CLE,W 27-14,,,,,,,0.0%,,0.0,0.0,,,,,,,11.0,17%,0.0,0%,19.0,66%,TE,Connor Heyward,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,25.328,PIT,No,PHI,L 13-27,*,,,,,,0.0%,,0.0,0.0,,,,,,,6.0,14%,0.0,0%,16.0,64%,TE,Connor Heyward,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-21,15.0,16.0,25.334,PIT,No,BAL,L 17-34,,1.0,1.0,3.0,3.0,0.0,100.0%,3.0,0.0,0.0,,,,,,,6.0,10%,0.0,0%,18.0,67%,TE,Connor Heyward,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-25,16.0,17.0,25.338,PIT,Yes,KAN,L 10-29,,1.0,1.0,8.0,8.0,0.0,100.0%,8.0,0.0,0.0,,,,,,,21.0,28%,0.0,0%,18.0,72%,TE,Connor Heyward,TE,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-06,1.0,1.0,29.247,PHI,Yes,GNB,W 34-29,*,5.0,4.0,31.0,7.75,0.0,80.0%,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,82%,0.0,0%,0.0,0%,TE,Dallas Goedert,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-16,2.0,2.0,29.257,PHI,Yes,ATL,L 21-22,*,4.0,3.0,38.0,12.67,0.0,75.0%,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,97%,0.0,0%,0.0,0%,TE,Dallas Goedert,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,29.263,PHI,No,NOR,W 15-12,*,11.0,10.0,170.0,17.0,0.0,90.9%,15.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,86%,0.0,0%,0.0,0%,TE,Dallas Goedert,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,29.27,PHI,No,TAM,L 16-33,*,8.0,7.0,62.0,8.86,0.0,87.5%,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,63%,0.0,0%,0.0,0%,TE,Dallas Goedert,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-13,5.0,6.0,29.284,PHI,Yes,CLE,W 20-16,*,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5%,0.0,0%,0.0,0%,TE,Dallas Goedert,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-10,9.0,10.0,29.312,PHI,No,DAL,W 34-6,*,3.0,2.0,25.0,12.5,1.0,66.7%,8.33,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,63%,0.0,0%,0.0,0%,TE,Dallas Goedert,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-14,10.0,11.0,29.316,PHI,Yes,WAS,W 26-18,*,5.0,5.0,61.0,12.2,0.0,100.0%,12.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,89%,0.0,0%,1.0,4%,TE,Dallas Goedert,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-24,11.0,12.0,29.326,PHI,No,LAR,W 37-20,*,5.0,4.0,19.0,4.75,0.0,80.0%,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,75%,0.0,0%,2.0,7%,TE,Dallas Goedert,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-12-01,12.0,13.0,29.333,PHI,No,BAL,W 24-19,*,4.0,3.0,35.0,11.67,1.0,75.0%,8.75,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,71%,0.0,0%,0.0,0%,TE,Dallas Goedert,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-07,5.0,5.0,24.183,NOR,No,KAN,L 13-26,*,,,,,,0.0%,,,,,,,,,,5.0,9%,0.0,0%,0.0,0%,TE,Dallin Holker,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,24.189,NOR,Yes,TAM,L 27-51,,,,,,,0.0%,,,,,,,,,,5.0,7%,0.0,0%,0.0,0%,TE,Dallin Holker,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-17,7.0,7.0,24.193,NOR,Yes,DEN,L 10-33,,,,,,,0.0%,,,,,,,,,,3.0,4%,0.0,0%,2.0,7%,TE,Dallin Holker,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,24.21,NOR,No,CAR,L 22-23,,0.0,0.0,0.0,,0.0,0.0%,,,,,,,,,,12.0,15%,0.0,0%,5.0,17%,TE,Dallin Holker,TE,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,24.217,NOR,Yes,ATL,W 20-17,,,,,,,0.0%,,,,,,,,,,6.0,11%,0.0,0%,0.0,0%,TE,Dallin Holker,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-17,11.0,11.0,24.224,NOR,Yes,CLE,W 35-14,,,,,,,0.0%,,,,,,,,,,8.0,13%,0.0,0%,3.0,12%,TE,Dallin Holker,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-12-01,12.0,13.0,24.238,NOR,Yes,LAR,L 14-21,,,,,,,0.0%,,,,,,,,,,4.0,6%,0.0,0%,0.0,0%,TE,Dallin Holker,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,24.245,NOR,No,NYG,W 14-11,,1.0,1.0,10.0,10.0,0.0,100.0%,10.0,,,,,,,,,6.0,9%,0.0,0%,0.0,0%,TE,Dallin Holker,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,24.252,NOR,Yes,WAS,L 19-20,,,,,,,0.0%,,,,,,,,,,3.0,5%,0.0,0%,0.0,0%,TE,Dallin Holker,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-23,15.0,16.0,24.26,NOR,No,GNB,L 0-34,*,,,,,,0.0%,,,,,,,,,,2.0,4%,0.0,0%,7.0,33%,TE,Dallin Holker,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,24.266,NOR,Yes,LVR,L 10-25,,,,,,,0.0%,,,,,,,,,,5.0,8%,0.0,0%,8.0,29%,TE,Dallin Holker,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,24.326,BUF,Yes,ARI,W 34-28,*,2.0,1.0,11.0,11.0,0.0,50.0%,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,84%,0.0,0%,0.0,0%,TE,Dalton Kincaid,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-12,2.0,2.0,24.33,BUF,No,MIA,W 31-10,*,4.0,4.0,33.0,8.25,0.0,100.0%,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,42%,0.0,0%,0.0,0%,TE,Dalton Kincaid,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-23,3.0,3.0,24.341,BUF,Yes,JAX,W 47-10,*,5.0,3.0,41.0,13.67,1.0,60.0%,8.2,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,53%,0.0,0%,0.0,0%,TE,Dalton Kincaid,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,24.347,BUF,No,BAL,L 10-35,*,7.0,5.0,47.0,9.4,0.0,71.4%,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,63%,0.0,0%,0.0,0%,TE,Dalton Kincaid,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,24.354,BUF,No,HOU,L 20-23,*,6.0,2.0,34.0,17.0,0.0,33.3%,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,62%,0.0,0%,0.0,0%,TE,Dalton Kincaid,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-14,6.0,6.0,24.362,BUF,No,NYJ,W 23-20,,7.0,6.0,51.0,8.5,0.0,85.7%,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,80%,0.0,0%,0.0,0%,TE,Dalton Kincaid,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,25.002,BUF,Yes,TEN,W 34-10,,6.0,3.0,52.0,17.33,0.0,50.0%,8.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,73%,0.0,0%,0.0,0%,TE,Dalton Kincaid,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,25.009,BUF,No,SEA,W 31-10,,7.0,4.0,31.0,7.75,1.0,57.1%,4.43,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,54%,0.0,0%,0.0,0%,TE,Dalton Kincaid,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,25.016,BUF,Yes,MIA,W 30-27,*,10.0,4.0,32.0,8.0,0.0,40.0%,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,79%,0.0,0%,0.0,0%,TE,Dalton Kincaid,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,25.023,BUF,No,IND,W 30-20,*,5.0,2.0,24.0,12.0,0.0,40.0%,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24%,0.0,0%,0.0,0%,TE,Dalton Kincaid,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,25.058,BUF,No,DET,W 48-42,*,7.0,4.0,53.0,13.25,0.0,57.1%,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,49%,0.0,0%,2.0,6%,TE,Dalton Kincaid,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,25.065,BUF,Yes,NWE,W 24-21,*,7.0,4.0,15.0,3.75,0.0,57.1%,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,34%,0.0,0%,1.0,4%,TE,Dalton Kincaid,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,25.072,BUF,Yes,NYJ,W 40-14,,2.0,2.0,24.0,12.0,0.0,100.0%,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,44%,0.0,0%,0.0,0%,TE,Dalton Kincaid,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,28.059,HOU,No,IND,W 29-27,*,3.0,3.0,16.0,5.33,0.0,100.0%,5.33,0.0,0.0,,,,,,,63.0,80%,0.0,0%,0.0,0%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,28.066,HOU,Yes,CHI,W 19-13,,3.0,2.0,21.0,10.5,0.0,66.7%,7.0,0.0,0.0,,,,,,,44.0,71%,0.0,0%,0.0,0%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,28.073,HOU,No,MIN,L 7-34,*,5.0,2.0,11.0,5.5,0.0,40.0%,2.2,0.0,0.0,,,,,,,64.0,96%,0.0,0%,0.0,0%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,28.08,HOU,Yes,JAX,W 24-20,*,5.0,3.0,34.0,11.33,0.0,60.0%,6.8,0.0,0.0,,,,,,,65.0,87%,0.0,0%,2.0,7%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,28.087,HOU,Yes,BUF,W 23-20,*,6.0,4.0,34.0,8.5,0.0,66.7%,5.67,0.0,0.0,,,,,,,67.0,99%,0.0,0%,0.0,0%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,28.094,HOU,No,NWE,W 41-21,,8.0,4.0,27.0,6.75,0.0,50.0%,3.38,0.0,0.0,,,,,,,57.0,86%,0.0,0%,3.0,9%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,28.101,HOU,No,GNB,L 22-24,,2.0,1.0,28.0,28.0,0.0,50.0%,14.0,0.0,0.0,,,,,,,50.0,78%,0.0,0%,0.0,0%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,28.108,HOU,Yes,IND,W 23-20,*,6.0,4.0,52.0,13.0,0.0,66.7%,8.67,0.0,0.0,,,,,,,47.0,66%,0.0,0%,0.0,0%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-10-31,9.0,9.0,28.112,HOU,No,NYJ,L 13-21,*,6.0,3.0,21.0,7.0,0.0,50.0%,3.5,0.0,0.0,,,,,,,56.0,71%,0.0,0%,0.0,0%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,28.122,HOU,Yes,DET,L 23-26,*,4.0,3.0,66.0,22.0,0.0,75.0%,16.5,0.0,0.0,,,,,,,48.0,71%,0.0,0%,0.0,0%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-18,11.0,11.0,28.13,HOU,No,DAL,W 34-10,,7.0,5.0,33.0,6.6,0.0,71.4%,4.71,0.0,0.0,,,,,,,48.0,75%,0.0,0%,0.0,0%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-11-24,12.0,12.0,28.136,HOU,Yes,TEN,L 27-32,*,2.0,2.0,20.0,10.0,0.0,100.0%,10.0,0.0,0.0,,,,,,,46.0,82%,0.0,0%,0.0,0%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-01,13.0,13.0,28.143,HOU,No,JAX,W 23-20,*,7.0,5.0,61.0,12.2,1.0,71.4%,8.71,1.0,6.0,,,,,,,43.0,68%,0.0,0%,0.0,0%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,28.157,HOU,Yes,MIA,W 20-12,*,4.0,2.0,13.0,6.5,0.0,50.0%,3.25,0.0,0.0,,,,,,,47.0,94%,0.0,0%,2.0,8%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-21,15.0,16.0,28.163,HOU,No,KAN,L 19-27,*,8.0,5.0,45.0,9.0,1.0,62.5%,5.63,1.0,6.0,,,,,,,48.0,81%,0.0,0%,4.0,17%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-25,16.0,17.0,28.167,HOU,Yes,BAL,L 2-31,*,6.0,2.0,21.0,10.5,0.0,33.3%,3.5,0.0,0.0,,,,,,,40.0,71%,0.0,0%,0.0,0%,TE,Dalton Schultz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,23.352,NYG,Yes,MIN,L 6-28,*,1.0,1.0,3.0,3.0,0.0,100.0%,3.0,,,,,,,,,16.0,23%,0.0,0%,13.0,54%,TE,Daniel Bellinger,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,23.359,NYG,No,WAS,L 18-21,,,,,,,0.0%,,,,,,,,,,4.0,7%,0.0,0%,10.0,48%,TE,Daniel Bellinger,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,24.0,NYG,No,CLE,W 21-15,*,1.0,1.0,17.0,17.0,0.0,100.0%,17.0,,,,,,,,,26.0,36%,0.0,0%,18.0,69%,TE,Daniel Bellinger,TE,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-26,4.0,4.0,24.004,NYG,Yes,DAL,L 15-20,,,,,,,0.0%,,,,,,,,,,13.0,19%,0.0,0%,11.0,44%,TE,Daniel Bellinger,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,24.014,NYG,No,SEA,W 29-20,,,,,,,0.0%,,,,,,,,,,14.0,19%,0.0,0%,9.0,30%,TE,Daniel Bellinger,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,24.021,NYG,Yes,CIN,L 7-17,*,0.0,0.0,0.0,,0.0,0.0%,,,,,,,,,,14.0,18%,0.0,0%,11.0,50%,TE,Daniel Bellinger,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,24.028,NYG,Yes,PHI,L 3-28,,1.0,1.0,11.0,11.0,0.0,100.0%,11.0,,,,,,,,,7.0,12%,0.0,0%,14.0,44%,TE,Daniel Bellinger,TE,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-28,8.0,8.0,24.036,NYG,No,PIT,L 18-26,,,,,,,0.0%,,,,,,,,,,1.0,1%,0.0,0%,11.0,37%,TE,Daniel Bellinger,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,24.042,NYG,Yes,WAS,L 22-27,,,,,,,0.0%,,,,,,,,,,14.0,22%,0.0,0%,3.0,14%,TE,Daniel Bellinger,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,24.049,NYG,No,CAR,L 17-20,,,,,,,0.0%,,,,,,,,,,8.0,11%,0.0,0%,11.0,37%,TE,Daniel Bellinger,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-24,11.0,12.0,24.063,NYG,Yes,TAM,L 7-30,*,0.0,0.0,0.0,,0.0,0.0%,,,,,,,,,,17.0,29%,0.0,0%,10.0,50%,TE,Daniel Bellinger,TE,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
12.0,2024-11-28,12.0,13.0,24.067,NYG,No,DAL,L 20-27,,,,,,,0.0%,,,,,,,,,,4.0,6%,0.0,0%,12.0,39%,TE,Daniel Bellinger,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,24.077,NYG,Yes,NOR,L 11-14,*,7.0,5.0,45.0,9.0,0.0,71.4%,6.43,,,,,,,,,61.0,78%,0.0,0%,14.0,48%,TE,Daniel Bellinger,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,24.084,NYG,Yes,BAL,L 14-35,,3.0,3.0,35.0,11.67,0.0,100.0%,11.67,,,,,,,,,46.0,68%,0.0,0%,11.0,52%,TE,Daniel Bellinger,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,24.091,NYG,No,ATL,L 7-34,*,2.0,1.0,5.0,5.0,0.0,50.0%,2.5,,,,,,,,,39.0,66%,0.0,0%,13.0,54%,TE,Daniel Bellinger,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,24.098,NYG,Yes,IND,W 45-33,*,,,,,,0.0%,,,,,,,,,,50.0,89%,0.0,0%,17.0,53%,TE,Daniel Bellinger,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,23.022,PIT,No,ATL,W 18-10,*,1.0,1.0,5.0,5.0,0.0,100.0%,5.0,0.0,0.0,,,,,,,37.0,54%,0.0,0%,6.0,24%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,23.029,PIT,No,DEN,W 13-6,,1.0,1.0,5.0,5.0,1.0,100.0%,5.0,1.0,6.0,,,,,,,29.0,44%,0.0,0%,6.0,24%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,23.036,PIT,Yes,LAC,W 20-10,,,,,,,0.0%,,0.0,0.0,,,,,,,35.0,51%,0.0,0%,5.0,19%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,23.043,PIT,No,IND,L 24-27,*,2.0,2.0,31.0,15.5,0.0,100.0%,15.5,0.0,0.0,,,,,,,40.0,57%,0.0,0%,4.0,15%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,23.05,PIT,Yes,DAL,L 17-20,,2.0,1.0,5.0,5.0,0.0,50.0%,2.5,0.0,0.0,,,,,,,30.0,52%,0.0,0%,3.0,13%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,23.057,PIT,No,LVR,W 32-13,*,1.0,1.0,9.0,9.0,0.0,100.0%,9.0,0.0,0.0,,,,,,,49.0,73%,0.0,0%,7.0,28%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,23.064,PIT,Yes,NYJ,W 37-15,*,4.0,4.0,36.0,9.0,0.0,100.0%,9.0,0.0,0.0,,,,,,,36.0,53%,0.0,0%,7.0,24%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-28,8.0,8.0,23.072,PIT,Yes,NYG,W 26-18,,1.0,1.0,29.0,29.0,0.0,100.0%,29.0,0.0,0.0,,,,,,,30.0,45%,0.0,0%,6.0,20%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-10,9.0,10.0,23.085,PIT,No,WAS,W 28-27,*,3.0,1.0,6.0,6.0,0.0,33.3%,2.0,0.0,0.0,,,,,,,50.0,64%,0.0,0%,4.0,13%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-17,10.0,11.0,23.092,PIT,Yes,BAL,W 18-16,*,4.0,2.0,42.0,21.0,0.0,50.0%,10.5,0.0,0.0,,,,,,,45.0,58%,0.0,0%,6.0,21%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-21,11.0,12.0,23.096,PIT,No,CLE,L 19-24,,3.0,3.0,14.0,4.67,0.0,100.0%,4.67,0.0,0.0,,,,,,,38.0,55%,0.0,0%,4.0,20%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-12-01,12.0,13.0,23.106,PIT,No,CIN,W 44-38,,1.0,1.0,10.0,10.0,0.0,100.0%,10.0,0.0,0.0,,,,,,,34.0,49%,0.0,0%,10.0,30%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,23.113,PIT,Yes,CLE,W 27-14,*,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,,,,,,,38.0,58%,0.0,0%,6.0,21%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,23.12,PIT,No,PHI,L 13-27,*,,,,,,0.0%,,0.0,0.0,,,,,,,19.0,44%,0.0,0%,3.0,12%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-21,15.0,16.0,23.126,PIT,No,BAL,L 17-34,*,,,,,,0.0%,,0.0,0.0,,,,,,,26.0,43%,0.0,0%,3.0,11%,TE,Darnell Washington,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
