Rk,Date,G#,Week,Age,Tm,Home,Opp,Result,GS,Attempts,Yds,Y/A,TD,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,TD.2,Pts,Fmb,FL,FF,FR,Yds.2,TD.3,Num,Pct,Num.1,Pct.1,Num.2,Pct.2,Position,Player,FantPos,Rt,Y/Rt,Status,2PM,Ret,Yds.3,Y/R.1,TD.4,Sk,Solo,Ast,Comb,TFL,QBHits,Yds.4,TD.5,Cmp,Att.1,Cmp%,Int,Rate,Y/A.1,AY/A
13.0,2024-12-01,13.0,13.0,27.017,BAL,Yes,PHI,L 19-24,,3.0,6.0,2.0,0.0,6.0,4.0,15.0,3.75,0.0,66.7%,2.5,0.0,0.0,,,,,0.0,0.0,36.0,50%,0.0,0%,6.0,18%,RB,Justice Hill,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,27.031,BAL,No,NYG,W 35-14,,2.0,7.0,3.5,0.0,5.0,5.0,61.0,12.2,1.0,100.0%,12.2,0.0,6.0,,,,,59.0,1.0,22.0,37%,0.0,0%,3.0,14%,RB,Justice Hill,RB,1.0,59.0,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-21,15.0,16.0,27.037,BAL,Yes,PIT,W 34-17,,2.0,30.0,15.0,0.0,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,,,,,0.0,0.0,7.0,11%,0.0,0%,2.0,7%,RB,Justice Hill,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-29,4.0,4.0,29.054,KAN,No,LAC,W 17-10,,14.0,69.0,4.93,0.0,3.0,2.0,16.0,8.0,0.0,66.7%,5.33,0.0,0.0,,,,,,,28.0,45%,0.0,0%,0.0,0%,RB,Kareem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-10-07,5.0,5.0,29.062,KAN,Yes,NOR,W 26-13,*,27.0,102.0,3.78,1.0,1.0,1.0,15.0,15.0,0.0,100.0%,15.0,1.0,6.0,,,,,,,53.0,63%,0.0,0%,0.0,0%,RB,Kareem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-10-20,6.0,7.0,29.075,KAN,No,SFO,W 28-18,*,22.0,78.0,3.55,2.0,2.0,2.0,5.0,2.5,0.0,100.0%,2.5,2.0,12.0,,,,,,,45.0,64%,0.0,0%,0.0,0%,RB,Kareem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-27,7.0,8.0,29.082,KAN,No,LVR,W 27-20,*,21.0,59.0,2.81,1.0,1.0,1.0,4.0,4.0,0.0,100.0%,4.0,1.0,6.0,,,,,,,42.0,58%,0.0,0%,0.0,0%,RB,Kareem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-11-04,8.0,9.0,29.09,KAN,Yes,TAM,W 30-24,*,27.0,106.0,3.93,1.0,1.0,1.0,11.0,11.0,0.0,100.0%,11.0,1.0,6.0,,,,,,,49.0,58%,0.0,0%,0.0,0%,RB,Kareem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-11-10,9.0,10.0,29.096,KAN,Yes,DEN,W 16-14,*,14.0,35.0,2.5,0.0,10.0,7.0,65.0,9.29,0.0,70.0%,6.5,0.0,0.0,,,,,,,44.0,65%,0.0,0%,0.0,0%,RB,Kareem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-11-17,10.0,11.0,29.103,KAN,No,BUF,L 21-30,*,14.0,60.0,4.29,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,,,,,,,38.0,69%,0.0,0%,0.0,0%,RB,Kareem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-24,11.0,12.0,29.11,KAN,No,CAR,W 30-27,*,16.0,68.0,4.25,0.0,4.0,3.0,19.0,6.33,0.0,75.0%,4.75,0.0,0.0,,,,,,,41.0,55%,0.0,0%,0.0,0%,RB,Kareem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-29,12.0,13.0,29.115,KAN,Yes,LVR,W 19-17,*,7.0,15.0,2.14,0.0,4.0,2.0,0.0,0.0,0.0,50.0%,0.0,0.0,0.0,,,,,,,27.0,38%,0.0,0%,0.0,0%,RB,Kareem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-12-08,13.0,14.0,29.124,KAN,Yes,LAC,W 19-17,,5.0,16.0,3.2,0.0,1.0,1.0,13.0,13.0,0.0,100.0%,13.0,0.0,0.0,,,,,,,20.0,29%,0.0,0%,0.0,0%,RB,Kareem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-12-15,14.0,15.0,29.131,KAN,No,CLE,W 21-7,,13.0,45.0,3.46,0.0,2.0,1.0,4.0,4.0,0.0,50.0%,2.0,0.0,0.0,,,,,,,28.0,37%,0.0,0%,0.0,0%,RB,Kareem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-21,15.0,16.0,29.137,KAN,Yes,HOU,W 27-19,,11.0,55.0,5.0,1.0,3.0,2.0,24.0,12.0,0.0,66.7%,8.0,1.0,6.0,,,,,,,32.0,43%,0.0,0%,0.0,0%,RB,Kareem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-25,16.0,17.0,29.141,KAN,No,PIT,W 29-10,,9.0,20.0,2.22,1.0,0.0,0.0,0.0,,0.0,0.0%,,1.0,6.0,,,,,,,30.0,48%,0.0,0%,0.0,0%,RB,Kareem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-12-08,13.0,14.0,27.218,SFO,Yes,CHI,W 38-13,,2.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,3.0,5%,0.0,0%,0.0,0%,RB,Ke'Shawn Vaughn,RB,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-12-12,14.0,15.0,27.222,SFO,Yes,LAR,L 6-12,,,,,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,6.0,22%,RB,Ke'Shawn Vaughn,RB,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-12-22,15.0,16.0,27.232,SFO,No,MIA,L 17-29,,,,,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,8.0,29%,RB,Ke'Shawn Vaughn,RB,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,24.332,KAN,No,ATL,W 22-17,,,,,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,5.0,21%,RB,Keaontay Ingram,RB,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
10.0,2024-11-07,10.0,10.0,22.295,BAL,Yes,CIN,W 35-34,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,,,,,30.0,,2.0,3%,0.0,0%,7.0,25%,RB,Keaton Mitchell,RB,1.0,30.0,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-17,11.0,11.0,22.305,BAL,No,PIT,L 16-18,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,,,,,79.0,,2.0,3%,0.0,0%,7.0,24%,RB,Keaton Mitchell,RB,3.0,26.33,,,,,,,,,,,,,,,,,,,,,
12.0,2024-11-25,12.0,12.0,22.313,BAL,No,LAC,W 30-23,,,,,,,,,,,0.0%,,,,,,,,,,0.0,0%,0.0,0%,7.0,26%,RB,Keaton Mitchell,RB,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-25,16.0,17.0,22.343,BAL,No,HOU,W 31-2,,11.0,20.0,1.82,0.0,1.0,1.0,28.0,28.0,0.0,100.0%,28.0,0.0,,,,,,0.0,,17.0,27%,0.0,0%,1.0,4%,RB,Keaton Mitchell,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-12-01,12.0,13.0,24.289,JAX,Yes,HOU,L 20-23,,,,,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,10.0,37%,RB,Keilan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,24.296,JAX,No,TEN,W 10-6,,,34.0,,0.0,,,,,,,,,,,,,,,,2.0,3%,0.0,0%,3.0,17%,RB,Keilan Robinson,RB,2.0,17.0,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,24.303,JAX,Yes,NYJ,L 25-32,,,,,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,10.0,36%,RB,Keilan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,24.31,JAX,No,LVR,L 14-19,,,,,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,10.0,37%,RB,Keilan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,24.317,JAX,Yes,TEN,W 20-13,,,,,,,,,,,,,,,,,,,,,1.0,2%,0.0,0%,6.0,29%,RB,Keilan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,22.267,CIN,Yes,LVR,W 41-24,,,,,,,,,,,,,,,,,,,,,5.0,7%,0.0,0%,0.0,0%,RB,Kendall Milton,RB,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-17,7.0,7.0,22.128,NOR,Yes,DEN,L 10-33,,6.0,36.0,6.0,0.0,3.0,2.0,1.0,0.5,0.0,66.7%,0.33,0.0,0.0,,,,,0.0,0.0,20.0,29%,0.0,0%,0.0,0%,RB,Kendre Miller,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,22.138,NOR,No,LAC,L 8-26,,3.0,16.0,5.33,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,,,,,41.0,0.0,10.0,14%,0.0,0%,5.0,15%,RB,Kendre Miller,RB,1.0,41.0,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,22.18,NOR,No,NYG,W 14-11,,10.0,32.0,3.2,1.0,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,6.0,,,,,31.0,1.0,18.0,26%,0.0,0%,3.0,10%,RB,Kendre Miller,RB,1.0,31.0,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,22.187,NOR,Yes,WAS,L 19-20,,9.0,46.0,5.11,0.0,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,,,,,83.0,0.0,26.0,47%,0.0,0%,5.0,20%,RB,Kendre Miller,RB,3.0,27.67,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-23,15.0,16.0,22.195,NOR,No,GNB,L 0-34,*,8.0,15.0,1.88,0.0,2.0,2.0,16.0,8.0,0.0,100.0%,8.0,0.0,0.0,,,,,21.0,0.0,22.0,39%,0.0,0%,1.0,5%,RB,Kendre Miller,RB,1.0,21.0,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,22.201,NOR,Yes,LVR,L 10-25,*,3.0,3.0,1.0,0.0,1.0,1.0,16.0,16.0,0.0,100.0%,16.0,0.0,0.0,,,,,0.0,0.0,8.0,13%,0.0,0%,0.0,0%,RB,Kendre Miller,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-12-01,12.0,13.0,26.296,NYJ,Yes,SEA,L 21-26,,,157.0,,1.0,,,0.0,,1.0,,,0.0,6.0,0.0,0.0,1.0,0.0,,,0.0,0%,0.0,0%,12.0,50%,RB,Kene Nwangwu,RB,3.0,52.33,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,
12.0,2024-12-08,13.0,14.0,26.303,NYJ,No,MIA,L 26-32,,,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1%,0.0,0%,17.0,55%,RB,Kene Nwangwu,RB,0.0,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
1.0,2024-09-06,1.0,1.0,25.176,PHI,Yes,GNB,W 34-29,,1.0,2.0,2.0,0.0,1.0,1.0,10.0,10.0,0.0,100.0%,10.0,0.0,0.0,,,,,38.0,0.0,15.0,20%,0.0,0%,7.0,23%,RB,Kenneth Gainwell,RB,2.0,19.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2.0,2024-09-16,2.0,2.0,25.186,PHI,Yes,ATL,L 21-22,,2.0,6.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,,,,,0.0,0.0,7.0,10%,0.0,0%,6.0,27%,RB,Kenneth Gainwell,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
3.0,2024-09-22,3.0,3.0,25.192,PHI,No,NOR,W 15-12,,0.0,0.0,,0.0,3.0,2.0,12.0,6.0,0.0,66.7%,4.0,0.0,0.0,,,,,51.0,0.0,14.0,19%,0.0,0%,5.0,30%,RB,Kenneth Gainwell,RB,2.0,25.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
4.0,2024-09-29,4.0,4.0,25.199,PHI,No,TAM,L 16-33,,2.0,9.0,4.5,0.0,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,,,,,0.0,0.0,25.0,44%,0.0,0%,4.0,15%,RB,Kenneth Gainwell,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5.0,2024-10-13,5.0,6.0,25.213,PHI,Yes,CLE,W 20-16,,3.0,23.0,7.67,0.0,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,,,,,0.0,0.0,13.0,21%,0.0,0%,0.0,0%,RB,Kenneth Gainwell,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6.0,2024-10-20,6.0,7.0,25.22,PHI,No,NYG,W 28-3,,13.0,56.0,4.31,0.0,1.0,1.0,11.0,11.0,0.0,100.0%,11.0,0.0,0.0,,,,,0.0,0.0,24.0,36%,0.0,0%,2.0,6%,RB,Kenneth Gainwell,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
7.0,2024-10-27,7.0,8.0,25.227,PHI,No,CIN,W 37-17,,5.0,19.0,3.8,0.0,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,,,,,59.0,0.0,9.0,15%,0.0,0%,4.0,17%,RB,Kenneth Gainwell,RB,2.0,29.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
8.0,2024-11-03,8.0,9.0,25.234,PHI,Yes,JAX,W 28-23,,5.0,9.0,1.8,0.0,1.0,1.0,1.0,1.0,0.0,100.0%,1.0,0.0,0.0,,,,,34.0,0.0,22.0,28%,0.0,0%,8.0,35%,RB,Kenneth Gainwell,RB,1.0,34.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
9.0,2024-11-10,9.0,10.0,25.241,PHI,No,DAL,W 34-6,,7.0,30.0,4.29,0.0,1.0,1.0,9.0,9.0,0.0,100.0%,9.0,0.0,0.0,,,,,23.0,0.0,22.0,32%,0.0,0%,10.0,36%,RB,Kenneth Gainwell,RB,1.0,23.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
10.0,2024-11-14,10.0,11.0,25.245,PHI,Yes,WAS,W 26-18,,4.0,43.0,10.75,0.0,1.0,1.0,6.0,6.0,0.0,100.0%,6.0,0.0,0.0,,,,,18.0,0.0,13.0,18%,0.0,0%,10.0,37%,RB,Kenneth Gainwell,RB,1.0,18.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
11.0,2024-11-24,11.0,12.0,25.255,PHI,No,LAR,W 37-20,,5.0,22.0,4.4,1.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,6.0,,,,,0.0,1.0,23.0,32%,0.0,0%,10.0,36%,RB,Kenneth Gainwell,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
12.0,2024-12-01,12.0,13.0,25.262,PHI,No,BAL,W 24-19,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,,,,,23.0,0.0,7.0,13%,0.0,0%,9.0,27%,RB,Kenneth Gainwell,RB,1.0,23.0,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,
13.0,2024-12-08,13.0,14.0,25.269,PHI,Yes,CAR,W 22-16,,3.0,26.0,8.67,0.0,2.0,2.0,7.0,3.5,0.0,100.0%,3.5,0.0,0.0,,,,,0.0,0.0,14.0,24%,0.0,0%,7.0,32%,RB,Kenneth Gainwell,RB,0.0,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,
